id_municipio,ano,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss,id_municipio_6,id_municipio_tse,id_municipio_rf,id_municipio_bcb,nome,capital_uf,id_comarca,id_regiao_saude,nome_regiao_saude,id_regiao_imediata,nome_regiao_imediata,id_regiao_intermediaria,nome_regiao_intermediaria,id_microrregiao,nome_microrregiao,id_mesorregiao,nome_mesorregiao,id_regiao_metropolitana,nome_regiao_metropolitana,ddd,id_uf,sigla_uf.x,nome_uf,nome_regiao,amazonia_legal,centroide,sigla_uf.y,sigla_uf_nome,id_municipio_nome,populacao,pib_per_capita
2408201,2019,434224,21680,412543,126925,20661,105738,159221,240820,17639,1763,34461,Nísia Floresta,0,2408201,24001,1ª Região de Saúde - São José de Mipibu,240001,Natal,2401,Natal,24017,Macaíba,2404,Leste Potiguar,1701,Região Metropolitana de Natal,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.173166759207 -6.05485734678123),RN,Rio Grande do Norte,Nísia Floresta,27602,15.731613651184697
2408300,2019,474435,50869,423566,19349,14959,193689,195569,240830,17655,1765,22040,Nova Cruz,0,2408300,24001,1ª Região de Saúde - São José de Mipibu,240002,Santo Antônio - Passa e Fica - Nova Cruz,2401,Natal,24015,Agreste Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.4289338413509 -6.44864247096981),RN,Rio Grande do Norte,Nova Cruz,37343,12.704790723830437
2401107,2019,761984,63430,698554,18656,271763,241511,166624,240110,16217,1621,31134,Areia Branca,0,2401107,24002,2ª Região de Saúde - Mossoró,240009,Mossoró,2403,Mossoró,24001,Mossoró,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.0384518506358 -5.00148320172526),RN,Rio Grande do Norte,Areia Branca,27774,27.43515518110463
2401859,2019,86122,4737,81384,18462,4190,21423,37308,240185,16047,414,56346,Caiçara do Norte,0,2411601,24003,3ª Região de Saúde - João Câmara,240005,João Câmara,2401,Natal,24008,Macau,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.0835917546194 -5.17528344930629),RN,Rio Grande do Norte,Caiçara do Norte,6549,13.150404641930066
2411056,2019,107940,7585,100355,21654,13662,35518,29520,241105,16225,428,56449,Tibau,0,2401107,24002,2ª Região de Saúde - Mossoró,240009,Mossoró,2403,Mossoró,24001,Mossoró,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.3209162601592 -4.88836951999269),RN,Rio Grande do Norte,Tibau,4106,26.288358499756455
2412203,2019,885208,123097,762111,54709,134094,343643,229665,241220,18414,1841,23276,São José de Mipibu,0,2412203,24001,1ª Região de Saúde - São José de Mipibu,240001,Natal,2401,Natal,24017,Macaíba,2404,Leste Potiguar,1701,Região Metropolitana de Natal,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.2895198768089 -6.06400597025943),RN,Rio Grande do Norte,São José de Mipibu,43899,20.16465067541402
2412559,2019,299031,15207,283824,12210,155234,50998,65381,241255,16063,430,56418,São Miguel do Gostoso,0,2414407,24003,3ª Região de Saúde - João Câmara,240001,Natal,2401,Natal,24016,Litoral Nordeste,2404,Leste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.7404243202215 -5.18275160953576),RN,Rio Grande do Norte,São Miguel do Gostoso,10282,29.08296051351877
2401008,2019,540241,37824,502417,54230,77872,189661,180654,240100,16195,1619,13145,Apodi,0,2401008,24002,2ª Região de Saúde - Mossoró,240009,Mossoró,2403,Mossoró,24002,Chapada do Apodi,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.8356668813473 -5.62810565945156),RN,Rio Grande do Norte,Apodi,35845,15.071585995257358
2409407,2019,613781,71229,542553,6598,28082,352110,155763,240940,17876,1787,20097,Pau dos Ferros,0,2409407,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24006,Pau dos Ferros,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-38.1697103326879 -6.11741635797337),RN,Rio Grande do Norte,Pau dos Ferros,30394,20.19415016121603
2410256,2019,153761,4986,148775,9158,64630,32072,42914,241025,16284,426,56384,Porto do Mangue,0,2400208,24008,8ª Região de Saúde - Açu,240011,Açu,2403,Mossoró,24004,Vale do Açu,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.8396652088791 -5.08743600281609),RN,Rio Grande do Norte,Porto do Mangue,6437,23.88705918906323
2413706,2019,47709,1347,46361,2305,1344,9885,32828,241370,18716,1871,34210,Sítio Novo,0,2414001,24005,5ª Região de Saúde - Santa Cruz,240004,Santa Cruz,2401,Natal,24014,Borborema Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.9272621648074 -6.08797857889936),RN,Rio Grande do Norte,Sítio Novo,5522,8.63980441868888
2401453,2019,642508,67171,575337,68929,164067,179940,162401,240145,30031,3003,41344,Baraúna,0,2401453,24002,2ª Região de Saúde - Mossoró,240009,Mossoró,2403,Mossoró,24001,Mossoró,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.6182832765763 -5.09273902450852),RN,Rio Grande do Norte,Baraúna,28374,22.644251779798406
2402204,2019,578376,37936,540441,200956,16728,136163,186594,240220,16438,1643,36995,Canguaretama,0,2402204,24001,1ª Região de Saúde - São José de Mipibu,240003,Canguaretama,2401,Natal,24019,Litoral Sul,2404,Leste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.1485137441282 -6.39504577077461),RN,Rio Grande do Norte,Canguaretama,34276,16.874080989613724
2402907,2019,42960,1131,41829,1581,974,8946,30328,240290,16578,1657,30513,Coronel João Pessoa,0,2412500,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24005,Serra de São Miguel,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-38.4228219199951 -6.25542479189605),RN,Rio Grande do Norte,Coronel João Pessoa,4912,8.745928338762216
2403608,2020,545180,57184,487996,16168,62916,229040,179872,240360,16713,1671,31866,Extremoz,0,2403608,24007,7ª Região de Saúde - Metropolitana,240001,Natal,2401,Natal,24018,Natal,2404,Leste Potiguar,1701,Região Metropolitana de Natal,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.2689628191684 -5.68094220476424),RN,Rio Grande do Norte,Extremoz,28936,18.840890240530825
2404002,2020,41794,2233,39561,2025,2349,12394,22793,240400,17515,1751,40077,Frutuoso Gomes,0,2400604,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24007,Umarizal,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.8389917291876 -6.16114427589252),RN,Rio Grande do Norte,Frutuoso Gomes,4041,10.342489482801287
2404903,2020,72938,4373,68565,8006,2613,22726,35220,240490,16950,1695,35941,Itaú,0,2401008,24006,6ª Região de Saúde - Pau dos Ferros,240009,Mossoró,2403,Mossoró,24006,Pau dos Ferros,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.9164681578419 -5.81844733629949),RN,Rio Grande do Norte,Itaú,5897,12.368662031541461
2408102,2020,22675071,3094034,19581037,19152,2650476,12191042,4720366,240810,17612,1761,7735,Natal,1,2408102,24007,7ª Região de Saúde - Metropolitana,240001,Natal,2401,Natal,24018,Natal,2404,Leste Potiguar,1701,Região Metropolitana de Natal,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.2287967247605 -5.80328556982982),RN,Rio Grande do Norte,Natal,890480,25.463874539574164
2408508,2020,54573,2807,51766,5901,3348,14269,28247,240850,17698,1769,27306,Ouro Branco,0,2405702,24004,4ª Região de Saúde - Caicó,240007,Caicó,2402,Caicó,24012,Seridó Oriental,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.9210479593535 -6.68375521703794),RN,Rio Grande do Norte,Ouro Branco,4813,11.338666112611676
2408805,2020,401112,9797,391315,5313,330493,19118,36392,240880,17752,1775,7845,Parazinho,0,2405801,24003,3ª Região de Saúde - João Câmara,240005,João Câmara,2401,Natal,24013,Baixa Verde,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.953313653923 -5.29054190184736),RN,Rio Grande do Norte,Parazinho,5272,76.0834597875569
2400505,2020,156960,9814,147146,5682,2584,62673,76206,240050,16098,1609,16805,Alexandria,0,2400505,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24006,Pau dos Ferros,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.98923967203 -6.36442249943134),RN,Rio Grande do Norte,Alexandria,13553,11.581199734376153
2400208,2020,1169390,87036,1082354,30350,266296,472291,313417,240020,16039,1603,33709,Açu,0,2400208,24008,8ª Região de Saúde - Açu,240011,Açu,2403,Mossoró,24004,Vale do Açu,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.0141111389035 -5.52660556175458),RN,Rio Grande do Norte,Açu,58384,20.02928884625925
2404309,2020,238192,13270,224921,33287,58900,53879,78855,240430,16837,1683,21522,Governador Dix-Sept Rosado,0,2404309,24002,2ª Região de Saúde - Mossoró,240009,Mossoró,2403,Mossoró,24002,Chapada do Apodi,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.5367213605159 -5.39510391457437),RN,Rio Grande do Norte,Governador Dix-Sept Rosado,13076,18.2159681859896
2406106,2020,339892,28063,311828,29412,92814,85602,104001,240610,17191,1719,22954,Jucurutu,0,2406106,24004,4ª Região de Saúde - Caicó,240007,Caicó,2402,Caicó,24004,Vale do Açu,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.0213595744486 -6.05798036890125),RN,Rio Grande do Norte,Jucurutu,18315,18.558121758121757
2409803,2020,163672,6901,156771,16402,6041,41026,93302,240980,17957,1795,29445,Pedro Velho,0,2409803,24001,1ª Região de Saúde - São José de Mipibu,240003,Canguaretama,2401,Natal,24019,Litoral Sul,2404,Leste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.2245695175146 -6.46517228889666),RN,Rio Grande do Norte,Pedro Velho,14844,11.026138507140933
2412609,2020,219980,14711,205269,8073,17158,81173,98864,241260,18490,1849,32243,São Paulo do Potengi,0,2412609,24005,5ª Região de Saúde - Santa Cruz,240006,São Paulo do Potengi,2401,Natal,24015,Agreste Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.7544623976621 -5.93405263984806),RN,Rio Grande do Norte,São Paulo do Potengi,17720,12.414221218961625
2413003,2020,71371,3508,67864,6015,4982,17372,39494,241300,18570,1857,1391,São Vicente,0,2403806,24004,4ª Região de Saúde - Caicó,240008,Currais Novos,2402,Caicó,24010,Serra de Santana,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.6599045311794 -6.2077203764207),RN,Rio Grande do Norte,São Vicente,6450,11.065271317829458
2401909,2020,45998,2754,43244,2311,1398,13441,26094,240190,16373,1637,7216,Caiçara do Rio do Vento,0,2406700,24003,3ª Região de Saúde - João Câmara,240006,São Paulo do Potengi,2401,Natal,24009,Angicos,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.0265092481035 -5.76608104754742),RN,Rio Grande do Norte,Caiçara do Rio do Vento,3715,12.381695827725437
2414407,2020,610444,36640,573804,105040,122024,149480,197259,241440,18856,1885,39583,Touros,0,2414407,24003,3ª Região de Saúde - João Câmara,240001,Natal,2401,Natal,24016,Litoral Nordeste,2404,Leste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.6205454966238 -5.27688111147454),RN,Rio Grande do Norte,Touros,33503,18.220577261737755
2403301,2020,54971,1884,53087,2744,1863,13825,34655,240330,16659,1665,39246,Encanto,0,2409407,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24005,Serra de São Miguel,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-38.3064143878438 -6.13413095153106),RN,Rio Grande do Norte,Encanto,5668,9.6984827099506
2411908,2020,50707,2491,48216,2157,3184,14558,28317,241190,18210,1821,31938,São Francisco do Oeste,0,2409407,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24006,Pau dos Ferros,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-38.1838297309019 -5.98527317110442),RN,Rio Grande do Norte,São Francisco do Oeste,4255,11.917038777908344
2403202,2020,72244,3378,68866,5029,1376,18922,43540,240320,16632,1663,21618,Doutor Severiano,0,2412500,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24005,Serra de São Miguel,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-38.3988885631349 -6.11456816229116),RN,Rio Grande do Norte,Doutor Severiano,7072,10.21549773755656
2403400,2020,70872,4700,66173,2386,9018,19228,35541,240340,16675,1667,26479,Equador,0,2408904,24004,4ª Região de Saúde - Caicó,240007,Caicó,2402,Caicó,24012,Seridó Oriental,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.6660871107788 -6.88190941785597),RN,Rio Grande do Norte,Equador,6054,11.706640237859267
2403905,2020,30370,717,29653,2689,1078,6495,19391,240390,16772,1677,13231,Francisco Dantas,0,2409407,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24006,Pau dos Ferros,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-38.1085963593526 -6.05292239336189),RN,Rio Grande do Norte,Francisco Dantas,2813,10.79630287948809
2405306,2020,82936,4103,78833,5283,3029,17478,53043,240530,17035,1703,58265,Boa Saúde,0,2414001,24005,5ª Região de Saúde - Santa Cruz,240002,Santo Antônio - Passa e Fica - Nova Cruz,2401,Natal,24015,Agreste Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.6063782463419 -6.15252081109751),RN,Rio Grande do Norte,Boa Saúde,10275,8.071630170316302
2406700,2020,139741,11290,128452,3272,6332,53136,65712,240670,17337,1733,19644,Lajes,0,2406700,24003,3ª Região de Saúde - João Câmara,240011,Açu,2403,Mossoró,24009,Angicos,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.1805102735375 -5.69819600197568),RN,Rio Grande do Norte,Lajes,11344,12.318494358251058
2409704,2020,69771,2941,66831,3699,2168,16951,44012,240970,17930,1793,11824,Pedro Avelino,0,2409704,24003,3ª Região de Saúde - João Câmara,240005,João Câmara,2401,Natal,24009,Angicos,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.3316012672998 -5.47493775548989),RN,Rio Grande do Norte,Pedro Avelino,6653,10.48714865474222
2402600,2020,956379,88975,867404,57144,52368,355341,402552,240260,16519,1651,7993,Ceará-Mirim,0,2402600,24003,3ª Região de Saúde - João Câmara,240001,Natal,2401,Natal,24017,Macaíba,2404,Leste Potiguar,1701,Região Metropolitana de Natal,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.3952915894722 -5.59549410332643),RN,Rio Grande do Norte,Ceará-Mirim,73886,12.94398126844057
2409332,2020,67864,5510,62354,3512,2009,25910,30923,240933,16241,424,56401,Santa Maria,0,2412609,24005,5ª Região de Saúde - Santa Cruz,240006,São Paulo do Potengi,2401,Natal,24015,Agreste Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.7203957018764 -5.78897244772279),RN,Rio Grande do Norte,Santa Maria,5621,12.073296566447251
2413300,2020,51240,2251,48989,2346,1890,14157,30595,241330,18635,1863,24718,Serra de São Bento,0,2412302,24001,1ª Região de Saúde - São José de Mipibu,240002,Santo Antônio - Passa e Fica - Nova Cruz,2401,Natal,24014,Borborema Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.718817481649 -6.42873669799907),RN,Rio Grande do Norte,Serra de São Bento,5751,8.909754825247783
2413508,2020,66698,1932,64766,7353,1899,14425,41087,241350,18678,1867,29146,Serrinha,0,2411502,24001,1ª Região de Saúde - São José de Mipibu,240002,Santo Antônio - Passa e Fica - Nova Cruz,2401,Natal,24015,Agreste Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.5744309071884 -6.25515536152425),RN,Rio Grande do Norte,Serrinha,6178,10.796050501780512
2410801,2020,41117,987,40130,2277,927,9135,27791,241080,18139,1813,34162,Riacho de Santana,0,2409407,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24005,Serra de São Miguel,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-38.3361676814811 -6.27706031822968),RN,Rio Grande do Norte,Riacho de Santana,4199,9.792093355560848
2412807,2020,85177,2850,82327,12133,3221,20440,46533,241280,18538,1853,36768,São Rafael,0,2412807,24008,8ª Região de Saúde - Açu,240011,Açu,2403,Mossoró,24004,Vale do Açu,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.8785291160265 -5.8373768304288),RN,Rio Grande do Norte,São Rafael,8192,10.3975830078125
2409100,2020,135760,9002,126758,4817,6136,41191,74614,240910,17817,1781,37860,Passa e Fica,0,2408300,24001,1ª Região de Saúde - São José de Mipibu,240002,Santo Antônio - Passa e Fica - Nova Cruz,2401,Natal,24015,Agreste Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.6145126196261 -6.44271853023005),RN,Rio Grande do Norte,Passa e Fica,13474,10.075701350749592
2409209,2020,37184,914,36271,2846,1366,8133,23925,240920,17833,1783,15631,Passagem,0,2411502,24001,1ª Região de Saúde - São José de Mipibu,240002,Santo Antônio - Passa e Fica - Nova Cruz,2401,Natal,24015,Agreste Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.395744430477 -6.28387034039396),RN,Rio Grande do Norte,Passagem,3102,11.987105093488072
2409308,2020,160280,13797,146483,5496,6843,67361,66782,240930,17850,1785,2307,Patu,0,2409308,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24007,Umarizal,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.6212846375587 -6.08684793864491),RN,Rio Grande do Norte,Patu,12809,12.513076742915137
2410256,2020,126576,4541,122035,8299,42664,28451,42621,241025,16284,426,56384,Porto do Mangue,0,2400208,24008,8ª Região de Saúde - Açu,240011,Açu,2403,Mossoró,24004,Vale do Açu,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.8396652088791 -5.08743600281609),RN,Rio Grande do Norte,Porto do Mangue,6522,19.40754369825207
2414456,2020,38496,1263,37232,3286,1395,8876,23675,241445,16128,436,56456,Triunfo Potiguar,0,2401305,24008,8ª Região de Saúde - Açu,240011,Açu,2403,Mossoró,24003,Médio Oeste,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.151548316505 -5.91839365977223),RN,Rio Grande do Norte,Triunfo Potiguar,3216,11.970149253731343
2401602,2020,53930,1339,52590,4677,1258,10000,36655,240160,16314,1631,24804,Bento Fernandes,0,2405801,24003,3ª Região de Saúde - João Câmara,240001,Natal,2401,Natal,24013,Baixa Verde,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.8118972544705 -5.67592838849087),RN,Rio Grande do Norte,Bento Fernandes,5525,9.76108597285068
2403707,2020,99821,2945,96877,5497,23529,27397,40453,240370,16730,1673,8057,Felipe Guerra,0,2401008,24002,2ª Região de Saúde - Mossoró,240009,Mossoró,2403,Mossoró,24002,Chapada do Apodi,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.655865200969 -5.53979553167916),RN,Rio Grande do Norte,Felipe Guerra,5997,16.645155911288978
2412708,2020,52646,1480,51166,4128,2005,11449,33584,241270,18511,1851,10155,São Pedro,0,2412609,24005,5ª Região de Saúde - Santa Cruz,240006,São Paulo do Potengi,2401,Natal,24015,Agreste Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.6302318927354 -5.89262690014213),RN,Rio Grande do Norte,São Pedro,5930,8.877908937605396
2414308,2020,34565,1128,33437,5861,1146,7497,18932,241430,18830,1883,34241,Timbaúba dos Batistas,0,2402006,24004,4ª Região de Saúde - Caicó,240007,Caicó,2402,Caicó,24011,Seridó Ocidental,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.2472268040075 -6.47774628597516),RN,Rio Grande do Norte,Timbaúba dos Batistas,2421,14.277158199091284
2412559,2020,368803,18810,349993,14649,217158,52947,65239,241255,16063,430,56418,São Miguel do Gostoso,0,2414407,24003,3ª Região de Saúde - João Câmara,240001,Natal,2401,Natal,24016,Litoral Nordeste,2404,Leste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.7404243202215 -5.18275160953576),RN,Rio Grande do Norte,São Miguel do Gostoso,10362,35.591874155568426
2402501,2020,161004,5676,155329,13997,35877,38899,66556,240250,16497,1649,18968,Carnaubais,0,2400208,24008,8ª Região de Saúde - Açu,240011,Açu,2403,Mossoró,24004,Vale do Açu,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.8570483322891 -5.25902248393478),RN,Rio Grande do Norte,Carnaubais,10867,14.815864544032392
2404101,2020,89543,6650,82893,26114,16635,15849,24294,240410,16799,1679,14515,Galinhos,0,2411601,24003,3ª Região de Saúde - João Câmara,240005,João Câmara,2401,Natal,24008,Macau,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.2078491527451 -5.17544374308447),RN,Rio Grande do Norte,Galinhos,2845,31.473813708260106
2406304,2020,75055,2444,72611,9366,3381,15586,44278,240630,17256,1725,10698,Lagoa de Pedras,0,2411502,24001,1ª Região de Saúde - São José de Mipibu,240002,Santo Antônio - Passa e Fica - Nova Cruz,2401,Natal,24015,Agreste Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.4506079679705 -6.19242621758201),RN,Rio Grande do Norte,Lagoa de Pedras,7584,9.896492616033756
2408003,2020,7201163,943418,6257745,225829,1098818,3382850,1550248,240800,17590,1759,26314,Mossoró,0,2408003,24002,2ª Região de Saúde - Mossoró,240009,Mossoró,2403,Mossoró,24001,Mossoró,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.3255089008975 -5.17582092977515),RN,Rio Grande do Norte,Mossoró,300618,23.95453033417826
2408300,2020,535376,61373,474003,19875,30690,217608,205830,240830,17655,1765,22040,Nova Cruz,0,2408300,24001,1ª Região de Saúde - São José de Mipibu,240002,Santo Antônio - Passa e Fica - Nova Cruz,2401,Natal,24015,Agreste Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.4289338413509 -6.44864247096981),RN,Rio Grande do Norte,Nova Cruz,37450,14.295754339118826
2410207,2020,70515,2984,67531,2182,5707,17944,41699,241020,18031,1803,39349,Portalegre,0,2410207,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24006,Pau dos Ferros,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-38.0149198362349 -6.03283031385486),RN,Rio Grande do Norte,Portalegre,7906,8.919175309891221
2411205,2020,583899,53884,530016,19761,31568,264163,214523,241120,18236,1823,1009,Santa Cruz,0,2411205,24005,5ª Região de Saúde - Santa Cruz,240004,Santa Cruz,2401,Natal,24014,Borborema Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.0064779344531 -6.24823452752104),RN,Rio Grande do Norte,Santa Cruz,39988,14.601855556667001
2401453,2020,720012,79770,640242,87246,191971,196682,164343,240145,30031,3003,41344,Baraúna,0,2401453,24002,2ª Região de Saúde - Mossoró,240009,Mossoró,2403,Mossoró,24001,Mossoró,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.6182832765763 -5.09273902450852),RN,Rio Grande do Norte,Baraúna,28747,25.0465092009601
2400802,2020,180235,16097,164139,5650,8411,80384,69693,240080,16152,1615,8648,Angicos,0,2400802,24008,8ª Região de Saúde - Açu,240011,Açu,2403,Mossoró,24009,Angicos,2402,Central Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-36.5571381847766 -5.64625312919976),RN,Rio Grande do Norte,Angicos,11705,15.398120461341307
2406205,2020,68910,3229,65682,3830,2059,19022,40770,240620,17230,1723,23953,Lagoa d'Anta,0,2408300,24001,1ª Região de Saúde - São José de Mipibu,240002,Santo Antônio - Passa e Fica - Nova Cruz,2401,Natal,24015,Agreste Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.6262696386719 -6.38470661239739),RN,Rio Grande do Norte,Lagoa d'Anta,6811,10.117457054764351
2410306,2020,100669,5525,95145,6475,6818,22996,58857,241030,18058,1805,26503,Serra Caiada,0,2414001,24005,5ª Região de Saúde - Santa Cruz,240002,Santo Antônio - Passa e Fica - Nova Cruz,2401,Natal,24015,Agreste Potiguar,2403,Agreste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.7278331910314 -6.10473016759792),RN,Rio Grande do Norte,Serra Caiada,10522,9.567477665842995
2413904,2020,136398,6281,130117,27215,10422,24259,68220,241390,18759,1875,36809,Taipu,0,2413904,24003,3ª Região de Saúde - João Câmara,240001,Natal,2401,Natal,24016,Litoral Nordeste,2404,Leste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-35.585236142555 -5.59657098005359),RN,Rio Grande do Norte,Taipu,12297,11.091973652110271
2414902,2020,21256,746,20511,768,738,5349,13656,241490,18970,1897,25157,Viçosa,0,2410207,24006,6ª Região de Saúde - Pau dos Ferros,240010,Pau dos Ferros,2403,Mossoró,24006,Pau dos Ferros,2401,Oeste Potiguar,NA,NA,84,24,RN,Rio Grande do Norte,Nordeste,0,POINT(-37.9550765920297 -5.98703796924407),RN,Rio Grande do Norte,Viçosa,1725,12.32231884057971
